,date,cash_data,vol
2021-10-12 16:00:00,2021-10-12 16:00:00,4375.15,6639.0
2021-10-12 16:30:00,2021-10-12 16:30:00,4349.35,6639.0
2021-10-12 17:00:00,2021-10-12 17:00:00,4366.55,9310.0
2021-10-12 17:30:00,2021-10-12 17:30:00,4349.75,9310.0
2021-10-12 18:00:00,2021-10-12 18:00:00,4354.87,5588.0
2021-10-12 18:30:00,2021-10-12 18:30:00,4368.85,5588.0
2021-10-12 19:00:00,2021-10-12 19:00:00,4374.85,3775.0
2021-10-12 19:30:00,2021-10-12 19:30:00,4354.05,3775.0
2021-10-12 20:00:00,2021-10-12 20:00:00,4351.45,3595.0
2021-10-12 20:30:00,2021-10-12 20:30:00,4362.65,3595.0
2021-10-12 21:00:00,2021-10-12 21:00:00,4354.65,3024.0
2021-10-12 21:30:00,2021-10-12 21:30:00,4369.65,3024.0
2021-10-12 22:00:00,2021-10-12 22:00:00,4357.65,4181.0
2021-10-12 22:30:00,2021-10-12 22:30:00,4341.95,4181.0
2021-10-12 23:00:00,2021-10-12 23:00:00,4350.55,996.0
2021-10-12 23:30:00,2021-10-12 23:30:00,4336.35,996.0
2021-10-13 01:00:00,2021-10-13 01:00:00,4341.25,756.0
2021-10-13 01:30:00,2021-10-13 01:30:00,4337.15,756.0
2021-10-13 02:00:00,2021-10-13 02:00:00,4342.02,803.0
2021-10-13 02:30:00,2021-10-13 02:30:00,4336.75,803.0
2021-10-13 03:00:00,2021-10-13 03:00:00,4337.55,1906.0
2021-10-13 03:30:00,2021-10-13 03:30:00,4348.65,1906.0
2021-10-13 04:00:00,2021-10-13 04:00:00,4347.85,1700.0
2021-10-13 04:30:00,2021-10-13 04:30:00,4339.05,1700.0
2021-10-13 05:00:00,2021-10-13 05:00:00,4343.12,1312.0
2021-10-13 05:30:00,2021-10-13 05:30:00,4338.95,1312.0
2021-10-13 06:00:00,2021-10-13 06:00:00,4341.35,964.0
2021-10-13 06:30:00,2021-10-13 06:30:00,4346.05,964.0
2021-10-13 07:00:00,2021-10-13 07:00:00,4344.55,746.0
2021-10-13 07:30:00,2021-10-13 07:30:00,4348.85,746.0
2021-10-13 08:00:00,2021-10-13 08:00:00,4349.35,951.0
2021-10-13 08:30:00,2021-10-13 08:30:00,4342.35,951.0
2021-10-13 09:00:00,2021-10-13 09:00:00,4347.45,1356.0
2021-10-13 09:30:00,2021-10-13 09:30:00,4340.55,1356.0
2021-10-13 10:00:00,2021-10-13 10:00:00,4333.52,2815.0
2021-10-13 10:30:00,2021-10-13 10:30:00,4351.85,2815.0
